Duration,Heart_Rate,Calories
19.0,95.0,82.0
24.0,102.0,133.0
17.0,101.0,99.0
8.0,80.0,20.0
30.0,115.0,221.0
24.0,104.0,137.0
25.0,107.0,175.0
2.0,84.0,4.0
9.0,84.0,40.0
19.0,98.0,90.0
20.0,103.0,110.0
1.0,79.0,3.0
4.0,86.0,15.0
21.0,107.0,132.0
9.0,90.0,40.0
6.0,84.0,15.0
15.0,99.0,94.0
6.0,79.0,15.0
23.0,101.0,131.0
27.0,106.0,168.0
11.0,95.0,54.0
12.0,95.0,55.0
24.0,107.0,166.0
6.0,86.0,20.0
16.0,98.0,110.0
16.0,92.0,78.0
11.0,92.0,45.0
24.0,105.0,146.0
6.0,87.0,24.0
28.0,113.0,188.0
9.0,86.0,26.0
13.0,88.0,55.0
9.0,84.0,42.0
17.0,99.0,123.0
6.0,89.0,28.0
8.0,86.0,23.0
6.0,91.0,25.0
17.0,107.0,110.0
10.0,93.0,53.0
10.0,95.0,48.0
9.0,92.0,55.0
8.0,86.0,37.0
10.0,91.0,48.0
1.0,80.0,3.0
26.0,94.0,133.0
23.0,110.0,169.0
20.0,107.0,141.0
28.0,103.0,216.0
17.0,93.0,92.0
20.0,98.0,96.0
13.0,96.0,73.0
11.0,97.0,61.0
7.0,76.0,14.0
5.0,88.0,18.0
14.0,94.0,72.0
24.0,104.0,137.0
13.0,89.0,50.0
3.0,73.0,2.0
6.0,92.0,27.0
24.0,104.0,197.0
3.0,89.0,9.0
15.0,98.0,83.0
18.0,89.0,98.0
11.0,92.0,57.0
14.0,98.0,72.0
25.0,119.0,214.0
3.0,79.0,7.0
17.0,92.0,87.0
29.0,111.0,200.0
6.0,86.0,28.0
13.0,97.0,67.0
24.0,105.0,147.0
21.0,92.0,104.0
26.0,109.0,164.0
12.0,91.0,59.0
16.0,90.0,72.0
23.0,95.0,138.0
12.0,85.0,52.0
19.0,97.0,99.0
24.0,103.0,134.0
24.0,116.0,180.0
9.0,88.0,37.0
3.0,91.0,12.0
14.0,96.0,78.0
26.0,106.0,207.0
3.0,89.0,13.0
26.0,113.0,180.0
17.0,93.0,83.0
8.0,95.0,40.0
1.0,79.0,3.0
10.0,97.0,56.0
14.0,101.0,83.0
18.0,103.0,114.0
8.0,90.0,36.0
22.0,98.0,137.0
8.0,90.0,40.0
7.0,91.0,37.0
3.0,79.0,10.0
25.0,112.0,181.0
9.0,90.0,48.0
4.0,79.0,13.0
3.0,85.0,12.0
16.0,92.0,70.0
10.0,85.0,29.0
17.0,93.0,88.0
13.0,84.0,31.0
26.0,101.0,144.0
7.0,80.0,27.0
15.0,89.0,65.0
4.0,84.0,13.0
27.0,109.0,170.0
11.0,86.0,41.0
22.0,105.0,145.0
3.0,79.0,5.0
8.0,95.0,39.0
25.0,108.0,147.0
17.0,99.0,102.0
6.0,83.0,13.0
27.0,100.0,181.0
28.0,104.0,173.0
13.0,88.0,53.0
10.0,89.0,45.0
15.0,90.0,63.0
22.0,98.0,108.0
9.0,86.0,43.0
6.0,80.0,27.0
23.0,102.0,149.0
16.0,97.0,81.0
3.0,82.0,11.0
17.0,95.0,90.0
29.0,111.0,203.0
19.0,100.0,110.0
8.0,87.0,32.0
18.0,96.0,98.0
5.0,86.0,13.0
24.0,103.0,192.0
1.0,84.0,4.0
15.0,101.0,92.0
30.0,103.0,173.0
22.0,97.0,129.0
6.0,86.0,24.0
10.0,91.0,55.0
28.0,107.0,158.0
28.0,101.0,152.0
16.0,94.0,81.0
9.0,83.0,28.0
2.0,77.0,3.0
15.0,96.0,76.0
2.0,79.0,7.0
25.0,98.0,131.0
28.0,105.0,165.0
27.0,106.0,189.0
5.0,79.0,11.0
22.0,106.0,135.0
27.0,94.0,134.0
5.0,81.0,21.0
30.0,105.0,198.0
20.0,102.0,102.0
20.0,102.0,118.0
15.0,93.0,70.0
10.0,81.0,42.0
17.0,99.0,91.0
20.0,99.0,131.0
25.0,109.0,170.0
3.0,80.0,11.0
4.0,84.0,20.0
7.0,82.0,31.0
17.0,102.0,87.0
21.0,97.0,112.0
3.0,86.0,12.0
14.0,87.0,65.0
18.0,97.0,93.0
12.0,93.0,62.0
26.0,109.0,196.0
5.0,83.0,21.0
8.0,91.0,36.0
10.0,84.0,37.0
7.0,89.0,35.0
25.0,117.0,193.0
5.0,82.0,21.0
8.0,88.0,33.0
7.0,93.0,36.0
27.0,108.0,172.0
24.0,114.0,189.0
26.0,106.0,183.0
5.0,79.0,20.0
10.0,91.0,43.0
12.0,94.0,61.0
18.0,97.0,96.0
12.0,94.0,68.0
4.0,92.0,18.0
16.0,96.0,91.0
17.0,87.0,48.0
2.0,74.0,7.0
19.0,95.0,108.0
23.0,96.0,130.0
2.0,87.0,8.0
11.0,87.0,46.0
28.0,102.0,158.0
6.0,82.0,12.0
11.0,98.0,66.0
5.0,88.0,19.0
26.0,101.0,161.0
21.0,95.0,112.0
19.0,103.0,109.0
14.0,102.0,87.0
15.0,100.0,77.0
27.0,98.0,161.0
3.0,89.0,9.0
14.0,94.0,78.0
12.0,94.0,47.0
9.0,90.0,41.0
21.0,104.0,123.0
10.0,95.0,51.0
4.0,77.0,11.0
20.0,94.0,100.0
6.0,95.0,28.0
23.0,108.0,145.0
28.0,112.0,253.0
25.0,99.0,147.0
6.0,93.0,30.0
23.0,106.0,158.0
24.0,96.0,139.0
5.0,89.0,22.0
19.0,98.0,101.0
5.0,86.0,19.0
2.0,78.0,6.0
19.0,93.0,89.0
12.0,92.0,61.0
14.0,94.0,63.0
4.0,77.0,12.0
23.0,108.0,189.0
13.0,87.0,61.0
13.0,98.0,71.0
9.0,86.0,35.0
30.0,108.0,194.0
23.0,113.0,180.0
2.0,84.0,8.0
28.0,104.0,151.0
20.0,98.0,110.0
8.0,88.0,33.0
7.0,81.0,31.0
3.0,84.0,14.0
27.0,106.0,210.0
4.0,85.0,9.0
28.0,112.0,241.0
4.0,83.0,17.0
17.0,91.0,81.0
5.0,77.0,15.0
14.0,93.0,67.0
19.0,101.0,100.0
7.0,87.0,31.0
17.0,97.0,123.0
29.0,114.0,207.0
3.0,82.0,12.0
25.0,112.0,165.0
25.0,105.0,143.0
6.0,84.0,25.0
18.0,96.0,91.0
29.0,111.0,228.0
14.0,91.0,68.0
15.0,108.0,102.0
24.0,103.0,152.0
19.0,101.0,110.0
20.0,93.0,88.0
18.0,102.0,132.0
11.0,93.0,56.0
21.0,105.0,121.0
26.0,107.0,214.0
24.0,93.0,85.0
3.0,88.0,11.0
9.0,84.0,35.0
17.0,98.0,95.0
14.0,93.0,75.0
15.0,98.0,88.0
25.0,111.0,240.0
14.0,95.0,69.0
14.0,93.0,67.0
3.0,84.0,13.0
29.0,108.0,184.0
12.0,89.0,47.0
10.0,84.0,29.0
10.0,102.0,60.0
13.0,99.0,71.0
25.0,110.0,240.0
3.0,84.0,10.0
18.0,99.0,88.0
13.0,89.0,47.0
28.0,120.0,223.0
3.0,85.0,12.0
14.0,93.0,60.0
4.0,85.0,10.0
21.0,104.0,125.0
29.0,99.0,157.0
10.0,89.0,31.0
16.0,103.0,98.0
20.0,110.0,127.0
26.0,106.0,149.0
24.0,109.0,152.0
16.0,95.0,61.0
29.0,111.0,206.0
18.0,96.0,79.0
8.0,84.0,24.0
15.0,91.0,76.0
8.0,86.0,33.0
29.0,110.0,192.0
29.0,113.0,269.0
2.0,79.0,3.0
16.0,103.0,104.0
7.0,84.0,17.0
29.0,102.0,198.0
27.0,112.0,241.0
28.0,110.0,188.0
3.0,80.0,11.0
28.0,115.0,220.0
3.0,83.0,11.0
6.0,88.0,32.0
17.0,100.0,94.0
25.0,103.0,151.0
29.0,97.0,147.0
13.0,95.0,65.0
29.0,106.0,179.0
28.0,113.0,198.0
26.0,102.0,156.0
6.0,82.0,21.0
15.0,97.0,102.0
26.0,110.0,183.0
7.0,86.0,24.0
21.0,94.0,103.0
25.0,92.0,135.0
29.0,112.0,189.0
22.0,103.0,124.0
16.0,97.0,85.0
4.0,86.0,17.0
21.0,97.0,100.0
7.0,94.0,27.0
15.0,95.0,78.0
6.0,83.0,25.0
30.0,108.0,189.0
4.0,88.0,17.0
26.0,115.0,185.0
9.0,96.0,48.0
25.0,107.0,194.0
10.0,85.0,36.0
16.0,84.0,65.0
21.0,99.0,125.0
12.0,95.0,52.0
12.0,88.0,62.0
17.0,90.0,92.0
10.0,87.0,42.0
22.0,103.0,133.0
13.0,101.0,76.0
21.0,103.0,118.0
3.0,85.0,9.0
15.0,105.0,92.0
18.0,96.0,132.0
20.0,106.0,116.0
17.0,100.0,124.0
27.0,106.0,174.0
13.0,87.0,73.0
10.0,96.0,53.0
10.0,96.0,49.0
25.0,105.0,148.0
30.0,105.0,193.0
13.0,94.0,59.0
9.0,87.0,37.0
21.0,99.0,102.0
25.0,97.0,117.0
11.0,94.0,56.0
14.0,88.0,53.0
18.0,92.0,80.0
6.0,87.0,23.0
27.0,109.0,180.0
27.0,102.0,152.0
21.0,103.0,129.0
10.0,96.0,54.0
26.0,110.0,182.0
15.0,93.0,59.0
2.0,84.0,9.0
8.0,95.0,39.0
15.0,85.0,80.0
25.0,107.0,165.0
24.0,99.0,127.0
23.0,111.0,148.0
25.0,105.0,158.0
1.0,81.0,4.0
18.0,101.0,91.0
18.0,89.0,80.0
6.0,82.0,23.0
27.0,103.0,149.0
6.0,85.0,17.0
24.0,110.0,229.0
20.0,101.0,125.0
25.0,102.0,150.0
6.0,87.0,23.0
13.0,95.0,71.0
17.0,92.0,72.0
22.0,93.0,107.0
15.0,90.0,71.0
18.0,96.0,85.0
28.0,113.0,201.0
2.0,79.0,8.0
25.0,97.0,133.0
17.0,99.0,105.0
19.0,107.0,133.0
23.0,90.0,96.0
8.0,80.0,26.0
11.0,88.0,52.0
6.0,86.0,24.0
23.0,100.0,116.0
12.0,83.0,49.0
27.0,109.0,171.0
13.0,95.0,65.0
18.0,99.0,106.0
14.0,87.0,57.0
13.0,91.0,45.0
28.0,112.0,189.0
17.0,104.0,141.0
23.0,98.0,148.0
1.0,75.0,1.0
15.0,83.0,48.0
9.0,94.0,41.0
1.0,77.0,2.0
14.0,95.0,78.0
12.0,87.0,46.0
23.0,103.0,171.0
19.0,104.0,104.0
21.0,98.0,120.0
14.0,91.0,64.0
24.0,107.0,213.0
22.0,103.0,150.0
29.0,110.0,205.0
11.0,90.0,52.0
9.0,93.0,46.0
24.0,109.0,161.0
25.0,108.0,165.0
13.0,85.0,60.0
2.0,89.0,10.0
7.0,84.0,19.0
14.0,97.0,78.0
5.0,95.0,26.0
19.0,105.0,119.0
6.0,95.0,31.0
9.0,82.0,35.0
13.0,92.0,58.0
21.0,107.0,136.0
16.0,85.0,51.0
14.0,94.0,80.0
9.0,88.0,42.0
5.0,89.0,25.0
19.0,91.0,96.0
8.0,79.0,17.0
14.0,91.0,61.0
15.0,94.0,75.0
15.0,99.0,105.0
16.0,96.0,79.0
3.0,77.0,9.0
10.0,89.0,31.0
8.0,87.0,38.0
11.0,93.0,53.0
30.0,110.0,234.0
3.0,84.0,10.0
7.0,88.0,29.0
5.0,88.0,18.0
14.0,94.0,72.0
2.0,85.0,8.0
29.0,116.0,237.0
5.0,86.0,19.0
27.0,106.0,165.0
12.0,87.0,56.0
25.0,105.0,156.0
29.0,114.0,203.0
2.0,90.0,10.0
20.0,99.0,109.0
13.0,93.0,62.0
18.0,97.0,121.0
29.0,102.0,154.0
29.0,112.0,202.0
25.0,109.0,169.0
13.0,105.0,81.0
15.0,96.0,72.0
8.0,84.0,31.0
15.0,105.0,82.0
2.0,71.0,6.0
26.0,106.0,162.0
22.0,101.0,121.0
24.0,108.0,180.0
12.0,93.0,58.0
5.0,89.0,20.0
24.0,98.0,124.0
27.0,104.0,186.0
30.0,107.0,202.0
13.0,97.0,55.0
15.0,86.0,56.0
8.0,100.0,55.0
4.0,84.0,15.0
19.0,96.0,93.0
26.0,112.0,193.0
28.0,104.0,176.0
27.0,104.0,210.0
26.0,108.0,168.0
5.0,86.0,16.0
27.0,101.0,212.0
19.0,92.0,73.0
21.0,102.0,117.0
5.0,89.0,22.0
20.0,97.0,100.0
19.0,104.0,128.0
16.0,101.0,83.0
19.0,105.0,124.0
6.0,90.0,26.0
5.0,94.0,23.0
27.0,106.0,178.0
18.0,99.0,119.0
14.0,93.0,86.0
10.0,92.0,47.0
16.0,95.0,80.0
19.0,102.0,108.0
21.0,99.0,105.0
2.0,84.0,9.0
28.0,103.0,152.0
8.0,87.0,43.0
11.0,88.0,57.0
10.0,91.0,45.0
9.0,91.0,44.0
9.0,92.0,35.0
28.0,110.0,200.0
14.0,98.0,85.0
24.0,111.0,197.0
11.0,98.0,68.0
26.0,107.0,207.0
14.0,95.0,68.0
4.0,85.0,18.0
2.0,89.0,11.0
7.0,79.0,26.0
27.0,100.0,146.0
3.0,98.0,17.0
29.0,108.0,197.0
14.0,101.0,90.0
8.0,89.0,38.0
23.0,106.0,151.0
8.0,80.0,31.0
20.0,103.0,117.0
22.0,106.0,142.0
2.0,81.0,7.0
21.0,104.0,113.0
28.0,111.0,188.0
28.0,117.0,213.0
29.0,108.0,197.0
8.0,88.0,34.0
29.0,109.0,178.0
2.0,91.0,9.0
23.0,102.0,128.0
24.0,95.0,118.0
26.0,110.0,224.0
26.0,108.0,161.0
7.0,87.0,21.0
26.0,113.0,178.0
20.0,106.0,114.0
15.0,96.0,72.0
18.0,97.0,91.0
3.0,85.0,13.0
12.0,94.0,61.0
1.0,74.0,3.0
22.0,103.0,128.0
2.0,80.0,7.0
10.0,83.0,27.0
6.0,87.0,24.0
19.0,100.0,105.0
24.0,105.0,150.0
28.0,109.0,180.0
29.0,107.0,179.0
29.0,111.0,211.0
28.0,105.0,173.0
20.0,97.0,109.0
20.0,99.0,110.0
12.0,99.0,65.0
12.0,89.0,47.0
18.0,96.0,95.0
2.0,76.0,5.0
21.0,100.0,160.0
23.0,96.0,96.0
14.0,96.0,76.0
25.0,107.0,170.0
24.0,109.0,198.0
27.0,106.0,187.0
26.0,110.0,159.0
11.0,88.0,55.0
8.0,80.0,25.0
18.0,98.0,91.0
8.0,82.0,18.0
15.0,95.0,57.0
20.0,103.0,112.0
28.0,105.0,183.0
20.0,93.0,80.0
26.0,108.0,155.0
17.0,96.0,88.0
7.0,81.0,30.0
6.0,90.0,29.0
2.0,88.0,6.0
18.0,89.0,63.0
22.0,100.0,132.0
27.0,102.0,160.0
8.0,80.0,19.0
24.0,100.0,134.0
4.0,78.0,8.0
27.0,103.0,166.0
29.0,107.0,177.0
12.0,91.0,40.0
2.0,83.0,7.0
8.0,85.0,20.0
2.0,89.0,7.0
27.0,98.0,128.0
2.0,83.0,7.0
1.0,79.0,4.0
20.0,98.0,105.0
23.0,103.0,131.0
2.0,89.0,10.0
14.0,95.0,70.0
13.0,101.0,70.0
9.0,92.0,38.0
8.0,90.0,37.0
23.0,100.0,128.0
26.0,106.0,161.0
21.0,97.0,125.0
21.0,100.0,117.0
29.0,106.0,186.0
1.0,84.0,3.0
25.0,104.0,190.0
4.0,78.0,13.0
23.0,102.0,120.0
19.0,97.0,116.0
17.0,99.0,98.0
5.0,89.0,22.0
25.0,93.0,141.0
8.0,93.0,41.0
16.0,100.0,106.0
20.0,96.0,101.0
11.0,86.0,49.0
3.0,79.0,9.0
27.0,96.0,145.0
29.0,107.0,188.0
15.0,94.0,57.0
3.0,83.0,12.0
15.0,89.0,73.0
11.0,83.0,44.0
28.0,114.0,195.0
14.0,94.0,103.0
20.0,107.0,138.0
27.0,106.0,156.0
16.0,87.0,83.0
23.0,106.0,157.0
15.0,86.0,65.0
16.0,91.0,74.0
11.0,100.0,63.0
12.0,93.0,59.0
14.0,99.0,71.0
12.0,92.0,60.0
10.0,92.0,51.0
5.0,92.0,20.0
2.0,84.0,8.0
22.0,105.0,147.0
18.0,89.0,72.0
21.0,98.0,110.0
18.0,100.0,99.0
26.0,102.0,132.0
22.0,101.0,117.0
14.0,89.0,74.0
3.0,85.0,13.0
21.0,105.0,119.0
25.0,112.0,213.0
8.0,85.0,18.0
6.0,88.0,25.0
22.0,98.0,119.0
29.0,109.0,197.0
12.0,91.0,56.0
28.0,116.0,205.0
6.0,92.0,33.0
9.0,86.0,48.0
5.0,91.0,24.0
17.0,96.0,85.0
25.0,109.0,157.0
15.0,98.0,107.0
27.0,114.0,187.0
16.0,97.0,76.0
2.0,83.0,7.0
19.0,101.0,124.0
28.0,108.0,175.0
18.0,100.0,134.0
13.0,85.0,54.0
14.0,97.0,82.0
6.0,78.0,18.0
21.0,98.0,96.0
23.0,97.0,152.0
2.0,82.0,6.0
3.0,72.0,7.0
7.0,83.0,19.0
26.0,101.0,149.0
29.0,117.0,218.0
13.0,93.0,63.0
4.0,73.0,11.0
14.0,99.0,77.0
2.0,84.0,6.0
3.0,83.0,11.0
19.0,100.0,89.0
20.0,110.0,140.0
17.0,95.0,107.0
8.0,97.0,41.0
5.0,87.0,23.0
11.0,87.0,53.0
9.0,84.0,23.0
9.0,90.0,37.0
23.0,102.0,145.0
12.0,89.0,39.0
13.0,95.0,67.0
10.0,93.0,62.0
5.0,88.0,16.0
1.0,76.0,2.0
24.0,103.0,148.0
11.0,92.0,64.0
10.0,103.0,50.0
8.0,94.0,32.0
2.0,73.0,6.0
8.0,75.0,23.0
23.0,103.0,142.0
29.0,114.0,265.0
19.0,102.0,121.0
17.0,101.0,95.0
3.0,83.0,11.0
6.0,91.0,30.0
22.0,101.0,126.0
17.0,96.0,81.0
23.0,97.0,136.0
16.0,92.0,77.0
21.0,102.0,98.0
1.0,79.0,4.0
11.0,96.0,56.0
7.0,100.0,41.0
13.0,84.0,53.0
15.0,97.0,86.0
1.0,78.0,3.0
17.0,97.0,95.0
20.0,96.0,86.0
4.0,87.0,16.0
6.0,90.0,31.0
24.0,110.0,148.0
28.0,101.0,188.0
27.0,104.0,157.0
2.0,81.0,7.0
12.0,88.0,36.0
20.0,98.0,102.0
23.0,103.0,116.0
6.0,81.0,25.0
13.0,89.0,46.0
20.0,94.0,106.0
19.0,90.0,98.0
17.0,96.0,77.0
19.0,100.0,103.0
4.0,91.0,18.0
8.0,83.0,32.0
11.0,90.0,37.0
20.0,98.0,108.0
20.0,93.0,95.0
29.0,102.0,175.0
10.0,93.0,38.0
2.0,84.0,8.0
2.0,86.0,5.0
29.0,117.0,216.0
4.0,76.0,11.0
10.0,90.0,46.0
1.0,79.0,2.0
12.0,97.0,53.0
20.0,94.0,106.0
3.0,76.0,7.0
11.0,82.0,51.0
7.0,93.0,32.0
25.0,101.0,146.0
26.0,104.0,151.0
27.0,108.0,174.0
14.0,102.0,91.0
27.0,106.0,178.0
11.0,87.0,30.0
19.0,95.0,97.0
3.0,75.0,7.0
27.0,108.0,188.0
30.0,112.0,199.0
3.0,89.0,13.0
4.0,84.0,17.0
28.0,101.0,156.0
2.0,86.0,9.0
23.0,92.0,123.0
17.0,91.0,109.0
18.0,105.0,131.0
22.0,112.0,148.0
2.0,79.0,4.0
2.0,90.0,10.0
29.0,103.0,208.0
5.0,81.0,21.0
17.0,98.0,77.0
27.0,121.0,227.0
13.0,105.0,84.0
13.0,88.0,51.0
21.0,105.0,121.0
30.0,107.0,216.0
7.0,78.0,16.0
8.0,91.0,28.0
20.0,99.0,140.0
7.0,83.0,26.0
21.0,98.0,132.0
4.0,83.0,19.0
27.0,105.0,164.0
15.0,97.0,95.0
20.0,102.0,118.0
8.0,76.0,11.0
4.0,89.0,18.0
20.0,111.0,138.0
20.0,97.0,91.0
10.0,90.0,47.0
4.0,81.0,10.0
18.0,90.0,65.0
23.0,94.0,115.0
28.0,103.0,212.0
12.0,91.0,53.0
4.0,78.0,16.0
18.0,100.0,125.0
6.0,93.0,22.0
1.0,88.0,3.0
7.0,87.0,19.0
26.0,108.0,168.0
3.0,84.0,12.0
9.0,83.0,17.0
16.0,85.0,60.0
30.0,106.0,185.0
17.0,108.0,106.0
21.0,105.0,134.0
18.0,96.0,86.0
13.0,95.0,95.0
28.0,106.0,213.0
28.0,104.0,160.0
4.0,87.0,17.0
5.0,79.0,10.0
21.0,91.0,123.0
27.0,112.0,201.0
15.0,90.0,65.0
7.0,88.0,33.0
26.0,106.0,179.0
6.0,82.0,12.0
18.0,102.0,104.0
24.0,102.0,138.0
9.0,94.0,43.0
11.0,97.0,62.0
13.0,92.0,54.0
14.0,94.0,72.0
13.0,92.0,47.0
17.0,102.0,104.0
10.0,90.0,43.0
13.0,90.0,60.0
8.0,83.0,28.0
19.0,104.0,121.0
10.0,92.0,64.0
11.0,85.0,28.0
19.0,100.0,113.0
13.0,98.0,74.0
9.0,95.0,47.0
25.0,103.0,136.0
12.0,94.0,50.0
4.0,86.0,20.0
5.0,87.0,17.0
8.0,81.0,20.0
14.0,92.0,76.0
12.0,93.0,43.0
12.0,85.0,55.0
21.0,98.0,109.0
12.0,103.0,65.0
19.0,98.0,101.0
24.0,104.0,139.0
26.0,103.0,165.0
11.0,95.0,48.0
4.0,84.0,10.0
23.0,105.0,137.0
18.0,101.0,104.0
23.0,102.0,146.0
23.0,97.0,136.0
24.0,105.0,183.0
10.0,89.0,50.0
21.0,104.0,138.0
27.0,106.0,184.0
17.0,101.0,103.0
6.0,77.0,19.0
16.0,87.0,63.0
13.0,89.0,44.0
25.0,105.0,159.0
17.0,104.0,112.0
9.0,86.0,40.0
16.0,98.0,92.0
28.0,101.0,209.0
13.0,91.0,62.0
13.0,100.0,73.0
28.0,105.0,159.0
18.0,93.0,85.0
9.0,88.0,50.0
10.0,94.0,52.0
16.0,101.0,83.0
18.0,95.0,94.0
12.0,96.0,52.0
6.0,85.0,24.0
15.0,90.0,57.0
9.0,89.0,40.0
26.0,106.0,159.0
2.0,80.0,10.0
8.0,90.0,46.0
26.0,100.0,154.0
2.0,91.0,9.0
15.0,93.0,58.0
15.0,98.0,83.0
16.0,95.0,87.0
28.0,112.0,201.0
23.0,97.0,112.0
12.0,89.0,59.0
13.0,94.0,60.0
17.0,92.0,89.0
23.0,103.0,141.0
21.0,108.0,143.0
15.0,104.0,95.0
27.0,109.0,179.0
8.0,89.0,36.0
6.0,80.0,20.0
24.0,107.0,166.0
11.0,89.0,58.0
25.0,106.0,135.0
17.0,94.0,92.0
9.0,86.0,35.0
16.0,91.0,75.0
18.0,110.0,123.0
6.0,92.0,18.0
29.0,105.0,167.0
11.0,101.0,70.0
4.0,90.0,19.0
16.0,92.0,86.0
29.0,114.0,273.0
16.0,93.0,82.0
18.0,99.0,127.0
7.0,82.0,25.0
10.0,95.0,50.0
20.0,103.0,123.0
7.0,90.0,43.0
17.0,97.0,113.0
11.0,96.0,60.0
30.0,99.0,169.0
11.0,95.0,75.0
23.0,105.0,120.0
7.0,93.0,44.0
15.0,94.0,95.0
9.0,90.0,44.0
5.0,87.0,25.0
6.0,87.0,28.0
12.0,92.0,55.0
9.0,79.0,36.0
30.0,110.0,188.0
20.0,94.0,106.0
14.0,95.0,91.0
1.0,81.0,4.0
26.0,100.0,165.0
11.0,91.0,44.0
13.0,88.0,64.0
21.0,105.0,147.0
10.0,88.0,58.0
17.0,102.0,100.0
7.0,86.0,26.0
1.0,77.0,3.0
29.0,113.0,194.0
20.0,98.0,103.0
29.0,110.0,186.0
16.0,100.0,77.0
24.0,105.0,168.0
13.0,100.0,62.0
10.0,89.0,42.0
4.0,93.0,21.0
5.0,76.0,6.0
6.0,101.0,46.0
16.0,94.0,82.0
21.0,104.0,126.0
8.0,89.0,34.0
29.0,107.0,184.0
16.0,91.0,71.0
22.0,98.0,129.0
11.0,95.0,62.0
15.0,80.0,61.0
7.0,95.0,28.0
28.0,114.0,208.0
3.0,76.0,11.0
21.0,94.0,103.0
5.0,90.0,18.0
13.0,89.0,58.0
10.0,91.0,42.0
15.0,104.0,118.0
27.0,101.0,167.0
27.0,108.0,189.0
4.0,87.0,21.0
8.0,96.0,47.0
16.0,91.0,85.0
8.0,79.0,23.0
17.0,97.0,73.0
11.0,84.0,40.0
26.0,109.0,226.0
20.0,106.0,137.0
28.0,102.0,205.0
11.0,82.0,43.0
14.0,87.0,70.0
19.0,94.0,108.0
19.0,101.0,105.0
8.0,88.0,37.0
16.0,101.0,92.0
23.0,109.0,159.0
11.0,101.0,69.0
30.0,108.0,194.0
2.0,80.0,8.0
11.0,90.0,41.0
17.0,101.0,82.0
17.0,101.0,104.0
18.0,100.0,101.0
27.0,111.0,195.0
30.0,106.0,182.0
25.0,111.0,171.0
9.0,83.0,30.0
20.0,93.0,101.0
8.0,96.0,31.0
6.0,88.0,27.0
24.0,101.0,134.0
20.0,103.0,108.0
4.0,80.0,9.0
14.0,95.0,71.0
8.0,99.0,43.0
3.0,85.0,13.0
21.0,97.0,104.0
8.0,87.0,42.0
25.0,100.0,125.0
10.0,85.0,36.0
17.0,97.0,89.0
30.0,113.0,220.0
18.0,98.0,109.0
16.0,95.0,63.0
27.0,105.0,170.0
6.0,83.0,23.0
28.0,112.0,259.0
17.0,97.0,86.0
13.0,98.0,70.0
6.0,74.0,7.0
4.0,84.0,15.0
16.0,88.0,44.0
29.0,109.0,178.0
4.0,80.0,7.0
11.0,90.0,57.0
14.0,98.0,70.0
10.0,94.0,50.0
25.0,107.0,175.0
20.0,95.0,124.0
11.0,83.0,33.0
10.0,89.0,45.0
26.0,109.0,190.0
26.0,105.0,146.0
22.0,103.0,123.0
27.0,107.0,155.0
9.0,99.0,54.0
29.0,109.0,191.0
23.0,101.0,131.0
24.0,98.0,154.0
26.0,104.0,153.0
28.0,117.0,200.0
28.0,101.0,152.0
25.0,100.0,129.0
26.0,105.0,197.0
28.0,111.0,180.0
9.0,76.0,12.0
6.0,81.0,20.0
22.0,100.0,116.0
18.0,97.0,91.0
16.0,99.0,104.0
17.0,96.0,65.0
3.0,80.0,6.0
14.0,96.0,69.0
21.0,104.0,123.0
15.0,99.0,91.0
16.0,102.0,79.0
8.0,96.0,45.0
8.0,90.0,38.0
28.0,101.0,173.0
20.0,95.0,108.0
19.0,109.0,116.0
27.0,103.0,168.0
24.0,110.0,151.0
10.0,83.0,28.0
15.0,99.0,87.0
11.0,89.0,52.0
22.0,104.0,136.0
10.0,92.0,47.0
30.0,110.0,208.0
29.0,105.0,196.0
25.0,107.0,155.0
20.0,108.0,130.0
30.0,117.0,230.0
7.0,98.0,50.0
28.0,106.0,230.0
16.0,94.0,81.0
24.0,117.0,192.0
18.0,103.0,116.0
21.0,103.0,130.0
11.0,92.0,49.0
7.0,83.0,21.0
24.0,108.0,154.0
4.0,82.0,14.0
4.0,76.0,12.0
13.0,94.0,70.0
18.0,99.0,91.0
20.0,98.0,96.0
8.0,87.0,34.0
21.0,95.0,121.0
8.0,81.0,17.0
18.0,94.0,91.0
3.0,80.0,11.0
13.0,106.0,73.0
5.0,83.0,21.0
26.0,103.0,156.0
27.0,108.0,187.0
16.0,95.0,102.0
15.0,92.0,57.0
2.0,81.0,8.0
11.0,85.0,50.0
4.0,83.0,18.0
17.0,95.0,88.0
29.0,93.0,134.0
25.0,94.0,132.0
28.0,108.0,184.0
19.0,95.0,101.0
11.0,91.0,42.0
20.0,92.0,104.0
29.0,105.0,181.0
28.0,110.0,195.0
26.0,107.0,158.0
20.0,96.0,103.0
12.0,96.0,72.0
11.0,93.0,63.0
17.0,90.0,78.0
14.0,92.0,65.0
18.0,95.0,87.0
26.0,103.0,154.0
10.0,92.0,48.0
10.0,88.0,49.0
19.0,93.0,88.0
26.0,113.0,199.0
6.0,81.0,20.0
10.0,84.0,38.0
23.0,111.0,155.0
28.0,105.0,180.0
8.0,91.0,41.0
16.0,90.0,62.0
15.0,95.0,74.0
12.0,96.0,55.0
17.0,105.0,108.0
14.0,99.0,82.0
18.0,102.0,98.0
5.0,81.0,17.0
2.0,77.0,6.0
27.0,114.0,264.0
6.0,91.0,28.0
